122;eterna;;54;176;176;95;72;23;4;;20;2;Langarm;COMFORT FIT;;;;0;;20130407
123;eterna;;55;184;184;95;72;24;2;;20;2;Langarm;COMFORT FIT;;;;0;;20130407
124;eterna;;56;184;184;95;72;24;2;;20;2;Langarm;COMFORT FIT;;;;0;;20130407
125;eterna;;57;192;192;95;72;25;;21;Langarm;COMFORT FIT;;;;0;;;;20130407
126;eterna;;58;192;192;95;72;25;;21;Langarm;COMFORT FIT;;;;0;;;;20130407
127;eterna;;59;200;200;95;72;25;8;;21;Langarm;COMFORT FIT;;;;0;;;20130407
128;eterna;;60;200;200;95;72;25;8;;21;Langarm;COMFORT FIT;;;;0;;;20130407
129;eterna;;37;110;102;80;65/67;16;2;;16;2;Langarm;MODERN FIT;;;;0;;20130407
130;eterna;;38;110;102;80;65/68;16;2;;16;2;Langarm;MODERN FIT;;;;0;;20130407
131;eterna;;39;116;106;80;65/69;17;;16;2;Langarm;MODERN FIT;;;;0;;;20130407
132;eterna;;40;116;106;80;65/70;17;;16;2;Langarm;MODERN FIT;;;;0;;;20130407
133;eterna;;41;122;114;80;65/71;17;8;;17;Langarm;MODERN FIT;;;;0;;;20130407
134;eterna;;42;122;114;80;65/72;17;8;;17;Langarm;MODERN FIT;;;;0;;;20130407
135;eterna;;43;132;126;82;65/73;18;6;;17;Langarm;MODERN FIT;;;;0;;;20130407
136;eterna;;44;132;126;82;65/74;18;6;;17;Langarm;MODERN FIT;;;;0;;;20130407
137;eterna;;45;144;136;85;65/75;19;4;;17;8;Langarm;MODERN FIT;;;;0;;20130407
138;eterna;;46;144;136;85;65/76;19;4;;17;8;Langarm;MODERN FIT;;;;0;;20130407
139;eterna;;37;110;102;85;68;16;2;;16;2;Langarm;MODERN FIT;;;;0;;20130407
140;eterna;;38;110;102;85;68;16;2;;16;2;Langarm;MODERN FIT;;;;0;;20130407
141;eterna;;39;116;106;85;68;17;;16;2;Langarm;MODERN FIT;;;;0;;;20130407
142;eterna;;40;116;106;85;68;17;;16;2;Langarm;MODERN FIT;;;;0;;;20130407
143;eterna;;41;122;114;85;68;17;8;;17;Langarm;MODERN FIT;;;;0;;;20130407
144;eterna;;42;122;114;85;68;17;8;;17;Langarm;MODERN FIT;;;;0;;;20130407
145;eterna;;43;132;126;85;68;18;6;;17;Langarm;MODERN FIT;;;;0;;;20130407
146;eterna;;44;132;126;85;68;18;6;;17;Langarm;MODERN FIT;;;;0;;;20130407
147;eterna;;45;144;136;90;68;19;4;;17;8;Langarm;MODERN FIT;;;;0;;20130407
148;eterna;;46;144;136;90;68;19;4;;17;8;Langarm;MODERN FIT;;;;0;;20130407
149;eterna;;37;110;102;90;72;16;2;;16;2;Langarm;MODERN FIT;;;;0;;20130407
150;eterna;;38;110;102;90;72;16;2;;16;2;Langarm;MODERN FIT;;;;0;;20130407
151;eterna;;39;116;106;90;72;17;;16;2;Langarm;MODERN FIT;;;;0;;;20130407
152;eterna;;40;116;106;90;72;17;;16;2;Langarm;MODERN FIT;;;;0;;;20130407
153;eterna;;41;122;114;90;72;17;8;;17;Langarm;MODERN FIT;;;;0;;;20130407
154;eterna;;42;122;114;90;72;17;8;;17;Langarm;MODERN FIT;;;;0;;;20130407
155;eterna;;43;132;126;90;72;18;6;;17;Langarm;MODERN FIT;;;;0;;;20130407
156;eterna;;44;132;126;90;72;18;6;;17;Langarm;MODERN FIT;;;;0;;;20130407
157;eterna;;45;144;136;90;72;19;4;;17;8;Langarm;MODERN FIT;;;;0;;20130407
158;eterna;;46;144;136;90;72;19;4;;17;8;Langarm;MODERN FIT;;;;0;;20130407
159;eterna;;37;100;92;80;24;16;2;;16;2;Halbarm;SLIM-FIT;;;;0;;20130407
160;eterna;;38;100;92;80;24;16;2;;16;2;Halbarm;SLIM-FIT;;;;0;;20130407
161;eterna;;39;108;98;80;24;17;;16;2;Halbarm;SLIM-FIT;;;;0;;;20130407
162;eterna;;40;108;98;80;24;17;;16;2;Halbarm;SLIM-FIT;;;;0;;;20130407
163;eterna;;41;116;104;80;24;17;8;;17;Halbarm;SLIM-FIT;;;;0;;;20130407
164;eterna;;42;116;104;80;24;17;8;;17;Halbarm;SLIM-FIT;;;;0;;;20130407
165;eterna;;43;124;112;82;24;18;6;;17;Halbarm;SLIM-FIT;;;;0;;;20130407
166;eterna;;44;124;112;82;24;18;6;;17;Halbarm;SLIM-FIT;;;;0;;;20130407
167;Van Laack;;37;110;98;80;5;65;;;;Langarm;Business/Tailer Fit;;;;;;;20130407
168;Van Laack;;38;110;98;80;5;65;;;;Langarm;Business/Tailer Fit;;;;;;;20130407
169;Van Laack;;39;116;104;81;5;65;;;;Langarm;Business/Tailer Fit;;;;;;;20130407
170;Van Laack;;40;116;104;81;5;65;;;;Langarm;Business/Tailer Fit;;;;;;;20130407
171;Van Laack;;41;122;110;82;5;65;;;;Langarm;Business/Tailer Fit;;;;;;;20130407
172;Van Laack;;42;122;110;82;5;65;;;;Langarm;Business/Tailer Fit;;;;;;;20130407
173;Van Laack;;43;130;120;84;5;65;;;;Langarm;Business/Tailer Fit;;;;;;;20130407
174;Van Laack;;44;130;120;84;5;65;;;;Langarm;Business/Tailer Fit;;;;;;;20130407
175;Van Laack;;45;138;130;86;5;65;;;;Langarm;Business/Tailer Fit;;;;;;;20130407
176;Van Laack;;46;138;130;86;5;65;;;;Langarm;Business/Tailer Fit;;;;;;;20130407
177;Van Laack;;37;110;98;80;5;68;;;;Langarm;Business/Tailer Fit;;;;;;;20130407
178;Van Laack;;38;110;98;80;5;68;;;;Langarm;Business/Tailer Fit;;;;;;;20130407
179;Van Laack;;39;116;104;81;5;68;;;;Langarm;Business/Tailer Fit;;;;;;;20130407
180;Van Laack;;40;116;104;81;5;68;;;;Langarm;Business/Tailer Fit;;;;;;;20130407
181;Van Laack;;41;122;110;82;5;68;;;;Langarm;Business/Tailer Fit;;;;;;;20130407
182;Van Laack;;42;122;110;82;5;68;;;;Langarm;Business/Tailer Fit;;;;;;;20130407
183;Van Laack;;43;130;120;84;5;68;;;;Langarm;Business/Tailer Fit;;;;;;;20130407
